Subject,Trial,Jar,Bead,Response,Confidence,Correct,History
60ce,681,1,0,0,1,1,01010100000
60ce,682,1,1,0,0,0,00101000000
60ce,683,1,1,0,0,0,01010000001
60ce,684,1,0,1,0,0,00100000011
60ce,685,1,1,1,0,1,01000000110
60ce,686,1,1,1,1,1,00000001101
60ce,687,1,1,1,1,1,00000011011
60ce,688,1,0,1,1,0,00000110111
60ce,689,1,1,1,0,1,00001101110
60ce,690,1,1,1,1,1,00011011101
60ce,691,1,1,1,1,1,00110111011
60ce,692,1,1,1,0,1,01101110111
60ce,693,1,0,1,0,0,01011101111
60ce,694,0,0,1,0,0,00111011110
60ce,695,0,0,0,0,1,01110111100
60ce,696,0,0,0,0,1,01101111000
60ce,697,1,1,0,1,0,01011110000
60ce,698,1,1,0,0,0,00111100001
60ce,699,1,1,1,0,1,01111000011
60ce,700,1,1,1,0,1,01110000111
60ce,701,0,0,1,1,0,01100001111
60ce,702,0,1,1,0,1,01000011110
60ce,703,0,1,1,1,1,00000111101
60ce,704,0,0,1,1,0,00001111011
60ce,705,0,1,1,0,1,00011110110
60ce,706,0,0,1,1,0,00111101101
60ce,707,0,0,1,0,0,01111011010
60ce,708,0,0,0,0,1,01110110100
60ce,709,0,0,0,0,1,01101101000
60ce,710,0,0,0,1,1,01011010000
60ce,711,0,0,0,1,1,00110100000
60ce,712,1,1,0,1,0,01101000000
60ce,713,1,1,1,0,1,01010000001
60ce,714,1,1,1,0,1,00100000011
60ce,715,0,0,1,0,0,01000000111
60ce,716,0,0,1,0,0,00000001110
60ce,717,0,0,0,0,1,00000011100
60ce,718,0,0,0,1,1,00000111000
60ce,719,0,0,0,1,1,00001110000
60ce,720,0,0,0,1,1,00011100000
60ce,721,0,1,0,1,0,00111000000
60ce,722,0,0,0,0,1,01110000001
60ce,723,0,0,0,1,1,01100000010
60ce,724,1,1,0,1,0,01000000100
60ce,725,1,1,0,0,0,00000001001
60ce,726,1,0,1,0,0,00000010011
60ce,727,1,1,1,0,1,00000100110
60ce,728,1,0,1,1,0,00001001101
60ce,729,1,1,1,0,1,00010011010
60ce,730,1,1,1,1,1,00100110101
60ce,731,1,0,1,1,0,01001101011
60ce,732,1,1,1,0,1,00011010110
60ce,733,1,0,1,1,0,00110101101
60ce,734,1,1,1,0,1,01101011010
60ce,735,1,1,1,1,1,01010110101
60ce,736,1,1,1,1,1,00101101011
60ce,737,1,1,1,1,1,01011010111
60ce,738,1,1,1,1,1,00110101111
60ce,739,0,1,1,1,1,01101011111
60ce,740,0,0,1,1,0,01010111111
60ce,741,0,0,1,0,0,00101111110
60ce,742,0,0,0,0,1,01011111100
60ce,743,0,1,0,1,0,00111111000
60ce,744,0,0,0,0,1,01111110001
60ce,745,0,0,0,1,1,01111100010
60ce,746,0,0,0,1,1,01111000100
60ce,747,0,0,0,1,1,01110001000
60ce,748,0,1,0,1,0,01100010000
60ce,749,0,0,0,0,1,01000100001
60ce,750,0,0,0,1,1,00001000010
60ce,751,0,0,0,1,1,00010000100
60ce,752,0,0,0,1,1,00100001000
60ce,753,0,0,0,1,1,01000010000
60ce,754,0,0,0,1,1,00000100000
60ce,755,0,0,0,1,1,00001000000
60ce,756,0,0,0,1,1,00010000000
60ce,757,0,0,0,1,1,00100000000
60ce,758,0,0,0,1,1,01000000000
60ce,759,0,0,0,1,1,00000000000
60ce,760,1,1,0,1,0,00000000000
60ce,761,1,0,0,0,1,00000000001
60ce,762,1,1,0,1,0,00000000010
60ce,763,1,0,0,0,1,00000000101
60ce,764,1,0,0,1,1,00000001010
60ce,765,1,1,0,1,0,00000010100
60ce,766,1,1,0,0,0,00000101001
60ce,767,1,1,1,0,1,00001010011
60ce,768,1,1,1,0,1,00010100111
60ce,769,1,0,1,1,0,00101001111
60ce,770,1,0,1,0,0,01010011110
60ce,771,1,1,0,0,0,00100111100
60ce,772,1,0,0,0,1,01001111001
60ce,773,1,0,0,0,1,00011110010
60ce,774,1,1,0,0,0,00111100100
60ce,775,1,1,0,0,0,01111001001
60ce,776,1,1,1,0,1,01110010011
60ce,777,1,1,1,0,1,01100100111
60ce,778,1,1,1,1,1,01001001111
60ce,779,1,1,1,0,1,00010011111
60ce,780,0,1,1,0,1,00100111111
60ce,781,0,0,1,0,0,01001111111
60ce,782,0,0,1,0,0,00011111110
60ce,783,0,0,0,0,1,00111111100
60ce,784,0,1,0,0,0,01111111000
60ce,785,0,0,0,0,1,01111110001
60ce,786,0,0,0,1,1,01111100010
60ce,787,0,0,0,1,1,01111000100
60ce,788,0,0,0,1,1,01110001000
60ce,789,0,0,0,1,1,01100010000
60ce,790,0,0,0,1,1,01000100000
60ce,791,0,0,0,1,1,00001000000
60ce,792,0,1,0,1,0,00010000000
60ce,793,0,1,0,0,0,00100000001
60ce,794,0,0,1,0,0,01000000011
60ce,795,1,1,1,0,1,00000000110
60ce,796,1,1,1,1,1,00000001101
60ce,797,1,0,1,1,0,00000011011
60ce,798,1,1,1,0,1,00000110110
60ce,799,1,1,1,1,1,00001101101
60ce,800,1,1,1,1,1,00011011011
60ce,801,1,1,1,1,1,00110110111
60ce,802,1,1,1,1,1,01101101111
60ce,803,1,1,1,1,1,01011011111
60ce,804,1,1,1,1,1,00110111111
60ce,805,1,1,1,1,1,01101111111
60ce,806,1,1,1,1,1,01011111111
60ce,807,1,1,1,1,1,00111111111
60ce,808,1,1,1,1,1,01111111111
60ce,809,1,1,1,1,1,01111111111
60ce,810,1,1,1,1,1,01111111111
60ce,811,1,1,1,1,1,01111111111
60ce,812,1,0,1,1,0,01111111111
60ce,813,0,0,1,0,0,01111111110
60ce,814,0,0,0,0,1,01111111100
60ce,815,0,1,0,1,0,01111111000
60ce,816,0,1,0,0,0,01111110001
60ce,817,0,0,1,0,0,01111100011
60ce,818,0,0,1,0,0,01111000110
60ce,819,0,0,0,0,1,01110001100
60ce,820,0,1,0,0,0,01100011000
60ce,821,1,1,0,0,0,01000110001
60ce,822,0,0,1,0,0,00001100011
60ce,823,0,0,1,0,0,00011000110
60ce,824,0,0,0,0,1,00110001100
60ce,825,0,0,0,0,1,01100011000
60ce,826,0,0,0,1,1,01000110000
60ce,827,0,0,0,1,1,00001100000
60ce,828,0,0,0,1,1,00011000000
60ce,829,0,0,0,1,1,00110000000
60ce,830,0,1,0,1,0,01100000000
60ce,831,0,0,0,0,1,01000000001
60ce,832,0,0,0,1,1,00000000010
60ce,833,0,1,0,1,0,00000000100
60ce,834,0,0,0,0,1,00000001001
60ce,835,0,0,0,1,1,00000010010
60ce,836,0,1,0,1,0,00000100100
60ce,837,0,0,0,0,1,00001001001
60ce,838,0,0,0,1,1,00010010010
60ce,839,0,1,0,1,0,00100100100
60ce,840,0,0,0,0,1,01001001001
60ce,841,0,1,0,1,0,00010010010
60ce,842,0,0,0,0,1,00100100101
60ce,843,0,1,0,1,0,01001001010
60ce,844,0,0,0,0,1,00010010101
60ce,845,0,0,0,1,1,00100101010
60ce,846,0,0,0,1,1,01001010100
60ce,847,0,1,0,1,0,00010101000
60ce,848,0,0,0,0,1,00101010001
60ce,849,0,0,0,1,1,01010100010
60ce,850,0,0,0,1,1,00101000100
60ce,851,0,1,0,1,0,01010001000
60ce,852,0,0,0,0,1,00100010001
60ce,853,0,0,0,1,1,01000100010
60ce,854,0,0,0,1,1,00001000100
60ce,855,0,0,0,1,1,00010001000
60ce,856,0,0,0,1,1,00100010000
60ce,857,0,1,0,1,0,01000100000
60ce,858,0,0,0,0,1,00001000001
60ce,859,0,1,0,1,0,00010000010
60ce,860,0,1,0,0,0,00100000101
60ce,861,0,0,1,0,0,01000001011
60ce,862,0,0,1,0,0,00000010110
60ce,863,0,1,0,0,0,00000101100
60ce,864,0,0,0,0,1,00001011001
60ce,865,0,0,0,1,1,00010110010
60ce,866,0,1,0,1,0,00101100100
60ce,867,0,1,0,0,0,01011001001
60ce,868,1,1,1,0,1,00110010011
60ce,869,1,1,1,0,1,01100100111
60ce,870,1,1,1,1,1,01001001111
60ce,871,0,0,1,0,0,00010011111
60ce,872,0,0,1,0,0,00100111110
60ce,873,0,0,0,0,1,01001111100
60ce,874,0,1,0,1,0,00011111000
60ce,875,0,1,0,0,0,00111110001
60ce,876,0,1,1,0,1,01111100011
60ce,877,0,0,1,0,0,01111000111
60ce,878,0,0,1,0,0,01110001110
60ce,879,0,0,0,0,1,01100011100
60ce,880,0,0,0,0,1,01000111000
60ce,881,1,1,0,1,0,00001110000
60ce,882,1,0,0,0,1,00011100001
60ce,883,0,0,0,1,1,00111000010
60ce,884,0,0,0,1,1,01110000100
60ce,885,0,0,0,1,1,01100001000
60ce,886,0,0,0,1,1,01000010000
60ce,887,1,0,0,1,1,00000100000
60ce,888,1,1,0,1,0,00001000000
60ce,889,1,1,0,0,0,00010000001
60ce,890,1,1,1,0,1,00100000011
60ce,891,1,1,1,1,1,01000000111
60ce,892,1,1,1,1,1,00000001111
60ce,893,1,1,1,1,1,00000011111
60ce,894,1,0,1,1,0,00000111111
60ce,895,1,1,1,0,1,00001111110
60ce,896,1,1,1,1,1,00011111101
60ce,897,1,1,1,1,1,00111111011
60ce,898,1,0,1,1,0,01111110111
60ce,899,0,0,1,0,0,01111101110
60ce,900,0,1,0,0,0,01111011100
60ce,901,0,0,0,0,1,01110111001
60ce,902,0,1,0,1,0,01101110010
60ce,903,0,0,0,0,1,01011100101
60ce,904,0,0,0,1,1,00111001010
60ce,905,0,0,0,1,1,01110010100
60ce,906,0,0,0,1,1,01100101000
60ce,907,0,0,0,1,1,01001010000
60ce,908,0,1,0,1,0,00010100000
60ce,909,0,1,0,0,0,00101000001
60ce,910,0,1,1,0,1,01010000011
60ce,911,0,1,1,1,1,00100000111
60ce,912,0,0,1,1,0,01000001111
60ce,913,0,0,1,0,0,00000011110
60ce,914,1,1,0,0,0,00000111100
60ce,915,1,1,0,0,0,00001111001
60ce,916,1,1,1,0,1,00011110011
60ce,917,1,1,1,0,1,00111100111
60ce,918,1,1,1,1,1,01111001111
60ce,919,1,1,1,1,1,01110011111
60ce,920,1,1,1,1,1,01100111111
60ce,921,1,1,1,1,1,01001111111
60ce,922,1,1,1,1,1,00011111111
60ce,923,1,1,1,1,1,00111111111
60ce,924,0,0,1,1,0,01111111111
60ce,925,0,0,0,0,1,01111111110
60ce,926,0,0,0,0,1,01111111100
60ce,927,0,0,0,0,1,01111111000
60ce,928,0,0,0,0,1,01111110000
60ce,929,0,0,0,0,1,01111100000
60ce,930,0,1,0,0,0,01111000000
60ce,931,0,0,0,0,1,01110000001
60ce,932,0,1,0,0,0,01100000010
60ce,933,0,1,0,0,0,01000000101
60ce,934,0,0,1,0,0,00000001011
60ce,935,0,0,1,0,0,00000010110
60ce,936,0,1,0,0,0,00000101100
60ce,937,0,0,0,0,1,00001011001
60ce,938,0,0,0,0,1,00010110010
60ce,939,0,0,0,0,1,00101100100
60ce,940,0,0,0,0,1,01011001000
60ce,941,0,0,0,0,1,00110010000
60ce,942,0,1,0,0,0,01100100000
60ce,943,0,0,0,0,1,01001000001
60ce,944,0,0,0,0,1,00010000010
60ce,945,0,0,0,0,1,00100000100
60ce,946,0,1,0,0,0,01000001000
60ce,947,0,0,0,0,1,00000010001
60ce,948,0,0,0,0,1,00000100010
60ce,949,0,0,0,0,1,00001000100
60ce,950,1,1,0,0,0,00010001000
60ce,951,1,1,0,0,0,00100010001
60ce,952,1,1,1,0,1,01000100011
60ce,953,1,1,1,1,1,00001000111
60ce,954,1,1,1,1,1,00010001111
60ce,955,1,0,1,1,0,00100011111
60ce,956,0,0,1,0,0,01000111110
60ce,957,0,0,0,0,1,00001111100
60ce,958,0,0,0,1,1,00011111000
60ce,959,0,1,0,1,0,00111110000
60ce,960,1,1,0,0,0,01111100001
60ce,961,1,1,1,0,1,01111000011
60ce,962,1,1,1,0,1,01110000111
60ce,963,1,1,1,0,1,01100001111
60ce,964,1,1,1,0,1,01000011111
60ce,965,1,1,1,0,1,00000111111
60ce,966,1,1,1,0,1,00001111111
60ce,967,1,1,1,0,1,00011111111
60ce,968,1,1,1,0,1,00111111111
60ce,969,1,1,1,0,1,01111111111
60ce,970,0,0,1,0,0,01111111111
60ce,971,0,0,1,0,0,01111111110
60ce,972,0,0,0,0,1,01111111100
60ce,973,0,0,0,0,1,01111111000
60ce,974,0,1,0,0,0,01111110000
60ce,975,0,0,0,0,1,01111100001
60ce,976,0,0,0,0,1,01111000010
60ce,977,0,0,0,1,1,01110000100
60ce,978,0,0,0,1,1,01100001000
60ce,979,0,0,0,1,1,01000010000
60ce,980,0,1,0,1,0,00000100000
60ce,981,0,1,0,0,0,00001000001
60ce,982,0,0,1,0,0,00010000011
60ce,983,0,1,1,0,1,00100000110
60ce,984,0,0,1,0,0,01000001101
60ce,985,0,0,1,0,0,00000011010
60ce,986,0,1,0,0,0,00000110100
60ce,987,1,1,0,0,0,00001101001
60ce,988,0,0,1,0,0,00011010011
60ce,989,0,0,1,0,0,00110100110
60ce,990,0,1,0,0,0,01101001100
60ce,991,0,1,0,0,0,01010011001
60ce,992,0,1,1,0,1,00100110011
60ce,993,0,1,1,0,1,01001100111
60ce,994,0,0,1,0,0,00011001111
60ce,995,0,0,1,0,0,00110011110
60ce,996,0,0,0,0,1,01100111100
60ce,997,0,0,0,0,1,01001111000
60ce,998,0,0,0,0,1,00011110000
60ce,999,0,0,0,0,1,00111100000
60ce,1000,0,0,0,0,1,01111000000
60ce,1001,0,0,0,0,1,01110000000
60ce,1002,0,0,0,0,1,01100000000
60ce,1003,1,0,0,0,1,01000000000
60ce,1004,1,1,0,1,0,00000000000
60ce,1005,1,1,0,0,0,00000000001
60ce,1006,1,0,1,0,0,00000000011
60ce,1007,1,1,1,0,1,00000000110
60ce,1008,1,1,1,1,1,00000001101
60ce,1009,1,1,1,0,1,00000011011
5f52,10,1,1,1,1,1,00001000000
5f52,11,1,1,1,1,1,00010000001
5f52,12,1,0,1,1,0,00100000011
5f52,13,1,1,0,1,0,01000000110
5f52,14,1,0,1,1,0,00000001101
5f52,15,1,1,0,1,0,00000011010
5f52,16,1,1,1,1,1,00000110101
5f52,17,1,1,1,1,1,00001101011
5f52,18,1,1,1,1,1,00011010111
5f52,19,1,0,1,1,0,00110101111
5f52,20,0,0,1,1,0,01101011110
5f52,21,1,1,0,1,0,01010111100
5f52,22,1,1,1,1,1,00101111001
5f52,23,1,1,1,1,1,01011110011
5f52,24,1,1,1,1,1,00111100111
5f52,25,1,1,1,1,1,01111001111
5f52,26,1,0,1,1,0,01110011111
5f52,27,1,1,1,1,1,01100111110
5f52,28,1,0,1,1,0,01001111101
5f52,29,1,0,1,1,0,00011111010
5f52,30,1,1,1,1,1,00111110100
5f52,31,1,1,1,1,1,01111101001
5f52,32,1,1,1,1,1,01111010011
5f52,33,1,1,1,1,1,01110100111
5f52,34,1,0,1,1,0,01101001111
5f52,35,0,1,1,1,1,01010011110
5f52,36,0,1,1,1,1,00100111101
5f52,37,0,0,1,1,0,01001111011
5f52,38,0,0,0,1,1,00011110110
5f52,39,1,1,0,1,0,00111101100
5f52,40,1,1,1,1,1,01111011001
5f52,41,1,1,1,1,1,01110110011
5f52,42,1,0,1,1,0,01101100111
5f52,43,1,1,1,1,1,01011001110
5f52,44,1,1,1,1,1,00110011101
5f52,45,0,0,1,1,0,01100111011
5f52,46,0,0,1,1,0,01001110110
5f52,47,0,0,1,1,0,00011101100
5f52,48,0,0,1,1,0,00111011000
5f52,49,0,0,0,1,1,01110110000
5f52,50,0,0,0,1,1,01101100000
5f52,51,0,0,0,1,1,01011000000
5f52,52,0,0,0,1,1,00110000000
5f52,53,0,0,0,1,1,01100000000
5f52,54,0,0,0,1,1,01000000000
5f52,55,0,0,0,1,1,00000000000
5f52,56,0,0,0,1,1,00000000000
5f52,57,0,0,0,1,1,00000000000
5f52,58,0,0,0,1,1,00000000000
5f52,59,0,1,0,1,0,00000000000
5f52,60,1,1,1,1,1,00000000001
5f52,61,1,0,1,1,0,00000000011
5f52,62,1,0,0,1,1,00000000110
5f52,63,1,0,0,1,1,00000001100
5f52,64,1,1,0,1,0,00000011000
5f52,65,1,0,1,1,0,00000110001
5f52,66,1,1,0,0,0,00001100010
5f52,67,1,0,1,1,0,00011000101
5f52,68,0,0,1,0,0,00110001010
5f52,69,0,0,0,0,1,01100010100
5f52,70,0,0,0,1,1,01000101000
5f52,71,0,0,0,1,1,00001010000
5f52,72,0,0,0,1,1,00010100000
5f52,73,0,0,0,1,1,00101000000
5f52,74,0,0,0,1,1,01010000000
5f52,75,0,0,0,1,1,00100000000
5f52,76,0,0,0,1,1,01000000000
5f52,77,0,0,0,1,1,00000000000
5f52,78,0,0,0,1,1,00000000000
5f52,79,0,1,0,1,0,00000000000
5f52,80,0,0,1,0,0,00000000001
5f52,81,0,0,0,0,1,00000000010
5f52,82,0,0,0,0,1,00000000100
5f52,83,0,0,0,1,1,00000001000
5f52,84,0,0,0,1,1,00000010000
5f52,85,0,0,0,1,1,00000100000
5f52,86,0,0,0,1,1,00001000000
5f52,87,0,0,0,1,1,00010000000
5f52,88,0,0,0,1,1,00100000000
5f52,89,0,0,0,1,1,01000000000
5f52,90,0,0,0,1,1,00000000000
5f52,91,0,0,0,1,1,00000000000
5f52,92,1,1,0,1,0,00000000000
5f52,93,0,0,1,0,0,00000000001
5f52,94,0,0,0,0,1,00000000010
5f52,95,0,0,0,1,1,00000000100
5f52,96,0,0,0,1,1,00000001000
5f52,97,0,0,0,1,1,00000010000
5f52,98,1,1,0,1,0,00000100000
5f52,99,1,1,1,0,1,00001000001
5f52,100,1,1,1,0,1,00010000011
5f52,101,0,0,1,1,0,00100000111
5f52,102,0,0,0,1,1,01000001110
5f52,103,1,1,0,1,0,00000011100
5f52,104,1,1,1,0,1,00000111001
5f52,105,1,1,1,1,1,00001110011
5f52,106,0,0,1,1,0,00011100111
5f52,107,0,0,0,1,1,00111001110
5f52,108,0,0,0,1,1,01110011100
5f52,109,1,1,0,1,0,01100111000
5f52,110,1,1,1,0,1,01001110001
5f52,111,1,1,1,1,1,00011100011
5f52,112,1,1,1,1,1,00111000111
5f52,113,1,1,1,1,1,01110001111
5f52,114,1,1,1,1,1,01100011111
5f52,115,1,1,1,1,1,01000111111
5f52,116,0,0,1,1,0,00001111111
5f52,117,1,1,0,0,0,00011111110
5f52,118,1,1,1,1,1,00111111101
5f52,119,1,1,1,1,1,01111111011
5f52,120,0,0,1,1,0,01111110111
5f52,121,0,0,0,0,1,01111101110
5f52,122,0,0,0,1,1,01111011100
5f52,123,0,0,0,1,1,01110111000
5f52,124,0,0,0,1,1,01101110000
5f52,125,0,0,0,1,1,01011100000
5f52,126,0,0,0,1,1,00111000000
5f52,127,0,0,0,1,1,01110000000
5f52,128,0,0,0,1,1,01100000000
5f52,129,0,0,0,1,1,01000000000
5f52,130,1,1,0,1,0,00000000000
5f52,131,1,0,1,1,0,00000000001
5f52,132,1,1,0,0,0,00000000010
5f52,133,1,1,1,1,1,00000000101
5f52,134,0,0,1,1,0,00000001011
5f52,135,0,0,0,0,1,00000010110
5f52,136,0,0,0,1,1,00000101100
5f52,137,0,0,0,1,1,00001011000
5f52,138,0,0,0,1,1,00010110000
5f52,139,0,0,0,1,1,00101100000
5f52,140,0,0,0,1,1,01011000000
5f52,141,0,0,0,1,1,00110000000
5f52,142,0,0,0,1,1,01100000000
5f52,143,0,0,0,1,1,01000000000
5f52,144,0,0,0,1,1,00000000000
5f52,145,0,1,0,1,0,00000000000
5f52,146,0,0,1,0,0,00000000001
5f52,147,0,1,0,1,0,00000000010
5f52,148,0,0,1,1,0,00000000101
5f52,149,0,0,0,1,1,00000001010
5f52,150,0,0,0,1,1,00000010100
5f52,151,0,1,0,1,0,00000101000
5f52,152,0,1,1,0,1,00001010001
5f52,153,0,0,1,1,0,00010100011
5f52,154,0,1,0,1,0,00101000110
5f52,155,0,1,1,1,1,01010001101
5f52,156,0,1,1,1,1,00100011011
5f52,157,0,0,1,1,0,01000110111
5f52,158,0,0,0,0,1,00001101110
5f52,159,0,0,0,1,1,00011011100
5f52,160,0,0,0,1,1,00110111000
5f52,161,0,1,0,1,0,01101110000
5f52,162,0,0,1,0,0,01011100001
5f52,163,0,0,1,1,0,00111000010
5f52,164,0,1,0,1,0,01110000100
5f52,165,0,0,1,1,0,01100001001
5f52,166,0,0,0,1,1,01000010010
5f52,167,0,1,0,1,0,00000100100
5f52,168,0,1,0,0,0,00001001001
5f52,169,0,1,1,0,1,00010010011
5f52,170,0,0,1,1,0,00100100111
5f52,171,0,1,0,1,0,01001001110
5f52,172,1,1,0,1,0,00010011101
5f52,173,1,0,1,1,0,00100111011
5f52,174,1,1,0,1,0,01001110110
5f52,175,1,1,1,1,1,00011101101
5f52,176,1,1,1,1,1,00111011011
5f52,177,1,1,1,1,1,01110110111
5f52,178,0,1,1,1,1,01101101111
5f52,179,0,0,1,1,0,01011011111
5f52,180,0,0,0,0,1,00110111110
5f52,181,0,0,0,1,1,01101111100
5f52,182,0,0,0,1,1,01011111000
5f52,183,1,1,0,1,0,00111110000
5f52,184,1,1,1,0,1,01111100001
5f52,185,1,0,1,1,0,01111000011
5f52,186,1,0,0,1,1,01110000110
5f52,187,1,1,0,1,0,01100001100
5f52,188,0,1,0,0,0,01000011001
5f52,189,0,0,1,0,0,00000110011
5f52,190,1,1,0,0,0,00001100110
5f52,191,1,1,0,0,0,00011001101
5f52,192,1,0,1,0,0,00110011011
5f52,193,1,1,0,0,0,01100110110
5f52,194,1,1,1,1,1,01001101101
5f52,195,1,1,1,1,1,00011011011
5f52,196,1,0,1,1,0,00110110111
5f52,197,1,0,0,0,1,01101101110
5f52,198,0,0,0,1,1,01011011100
5f52,199,0,0,0,1,1,00110111000
5f52,200,0,1,0,1,0,01101110000
5f52,201,0,0,0,1,1,01011100001
5f52,202,0,0,0,1,1,00111000010
5f52,203,0,1,0,1,0,01110000100
5f52,204,0,0,0,1,1,01100001001
5f52,205,0,0,0,1,1,01000010010
5f52,206,1,1,0,1,0,00000100100
5f52,207,1,1,0,1,0,00001001001
5f52,208,1,0,1,1,0,00010010011
5f52,209,1,1,0,1,0,00100100110
5f52,210,1,1,0,1,0,01001001101
5f52,211,1,1,1,1,1,00010011011
5f52,212,1,0,1,1,0,00100110111
5f52,213,0,0,0,1,1,01001101110
5f52,214,0,0,0,1,1,00011011100
5f52,215,0,0,0,1,1,00110111000
5f52,216,0,0,0,1,1,01101110000
5f52,217,0,0,0,1,1,01011100000
5f52,218,1,0,0,1,1,00111000000
5f52,219,1,1,1,0,1,01110000000
5f52,220,1,1,0,0,0,01100000001
5f52,221,1,1,1,0,1,01000000011
5f52,222,1,1,1,0,1,00000000111
5f52,223,0,0,1,1,0,00000001111
5f52,224,0,0,0,1,1,00000011110
5f52,225,1,1,0,1,0,00000111100
5f52,226,1,1,1,1,1,00001111001
5f52,227,1,1,1,1,1,00011110011
5f52,228,1,1,1,1,1,00111100111
5f52,229,1,1,1,1,1,01111001111
5f52,230,1,1,1,1,1,01110011111
5f52,231,1,1,1,1,1,01100111111
5f52,232,1,1,0,0,0,01001111111
5f52,233,1,1,1,1,1,00011111111
5f52,234,1,1,1,1,1,00111111111
5f52,235,1,0,1,1,0,01111111111
5f52,236,1,1,0,0,0,01111111110
5f52,237,1,0,1,1,0,01111111101
5f52,238,1,1,0,0,0,01111111010
5f52,239,1,0,0,0,1,01111110101
5f52,240,1,1,0,1,0,01111101010
5f52,241,1,1,0,0,0,01111010101
5f52,242,0,0,1,1,0,01110101011
5f52,243,0,0,0,1,1,01101010110
5f52,244,0,0,0,1,1,01010101100
5f52,245,0,0,0,1,1,00101011000
5f52,246,0,0,0,1,1,01010110000
5f52,247,0,0,0,1,1,00101100000
5f52,248,1,1,0,1,0,01011000000
5f52,249,1,1,0,1,0,00110000001
5f52,250,1,0,1,1,0,01100000011
5f52,251,1,1,0,1,0,01000000110
5f52,252,1,1,0,1,0,00000001101
5f52,253,1,1,1,1,1,00000011011
5f52,254,1,1,1,1,1,00000110111
5f52,255,1,1,1,1,1,00001101111
5f52,256,1,1,1,1,1,00011011111
5f52,257,0,0,1,1,0,00110111111
5f52,258,0,0,0,1,1,01101111110
5f52,259,0,0,0,1,1,01011111100
5f52,260,0,0,0,1,1,00111111000
5f52,261,0,1,0,1,0,01111110000
5f52,262,0,1,1,1,1,01111100001
5f52,263,0,0,1,1,0,01111000011
5f52,264,0,0,0,1,1,01110000110
5f52,265,0,0,0,1,1,01100001100
5f52,266,0,0,0,1,1,01000011000
5f52,267,0,0,0,1,1,00000110000
5f52,268,0,0,0,1,1,00001100000
5f52,269,0,1,0,1,0,00011000000
5f52,270,0,0,1,1,0,00110000001
5f52,271,0,0,0,1,1,01100000010
5f52,272,1,1,0,1,0,01000000100
5f52,273,0,0,0,1,1,00000001001
5f52,274,0,0,0,1,1,00000010010
5f52,275,0,0,0,1,1,00000100100
5f52,276,0,1,0,1,0,00001001000
5f52,277,1,1,1,0,1,00010010001
5f52,278,1,1,1,0,1,00100100011
5f52,279,1,1,1,1,1,01001000111
5f52,280,1,1,1,1,1,00010001111
5f52,281,1,1,1,1,1,00100011111
5f52,282,1,1,1,1,1,01000111111
5f52,283,1,1,1,1,1,00001111111
5f52,284,1,1,1,1,1,00011111111
5f52,285,1,1,1,1,1,00111111111
5f52,286,1,1,1,1,1,01111111111
5f52,287,1,0,1,1,0,01111111111
5f52,288,1,0,0,0,1,01111111110
5f52,289,1,1,0,1,0,01111111100
5f52,290,1,1,0,1,0,01111111001
5f52,291,1,1,1,0,1,01111110011
5f52,292,1,0,1,0,0,01111100111
5f52,293,1,1,0,0,0,01111001110
5f52,294,1,1,0,0,0,01110011101
5f52,295,1,1,1,0,1,01100111011
5f52,296,1,1,1,1,1,01001110111
5f52,297,1,1,1,1,1,00011101111
5f52,298,1,1,1,1,1,00111011111
5f52,299,1,1,1,1,1,01110111111
5f52,300,1,1,1,1,1,01101111111
5f52,301,1,1,1,1,1,01011111111
5f52,302,1,1,0,0,0,00111111111
5f52,303,1,1,1,1,1,01111111111
5f52,304,1,1,1,1,1,01111111111
5f52,305,0,1,1,1,1,01111111111
5f52,306,0,0,1,1,0,01111111111
5f52,307,0,0,0,0,1,01111111110
5f52,308,0,0,0,0,1,01111111100
5f52,309,0,0,0,1,1,01111111000
5f52,310,0,0,0,0,1,01111110000
5f52,311,0,0,0,0,1,01111100000
5f52,312,0,1,0,1,0,01111000000
5f52,313,0,0,1,0,0,01110000001
5f52,314,0,0,0,0,1,01100000010
5f52,315,0,0,0,1,1,01000000100
5f52,316,0,0,0,1,1,00000001000
5f52,317,0,1,0,1,0,00000010000
5f52,318,0,0,1,0,0,00000100001
5f52,319,0,0,0,0,1,00001000010
5f52,320,0,0,0,1,1,00010000100
5f52,321,0,0,0,1,1,00100001000
5f52,322,0,0,0,1,1,01000010000
5f52,323,0,0,0,1,1,00000100000
5f52,324,0,0,0,1,1,00001000000
5f52,325,0,0,0,1,1,00010000000
5f52,326,0,0,0,1,1,00100000000
5f52,327,0,1,0,1,0,01000000000
5f52,328,0,0,1,0,0,00000000001
5f52,329,0,0,0,0,1,00000000010
5f52,330,0,0,0,1,1,00000000100
5f52,331,0,0,0,1,1,00000001000
5f52,332,0,0,0,1,1,00000010000
5f52,333,0,1,0,1,0,00000100000
5f52,334,0,0,1,0,0,00001000001
5f52,335,0,0,0,0,1,00010000010
5f52,336,0,0,0,0,1,00100000100
5f52,337,0,0,0,1,1,01000001000
5f52,338,0,0,0,1,1,00000010000
5f52,339,0,0,0,1,1,00000100000
5f52,340,0,1,0,1,0,00001000000
5f52,341,0,0,1,0,0,00010000001
5f52,342,0,0,0,0,1,00100000010
5f52,343,0,0,0,1,1,01000000100
5f52,344,0,0,0,1,1,00000001000
